station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1163001,1162923,篠山口,,,11630,28,669-2212,,135.177452,35.056223,0000-00-00,0000-00-00,0,1163001
1163002,1163002,丹波大山,,,11630,28,669-2221,,135.168533,35.072369,0000-00-00,0000-00-00,0,1163002
1163003,1163003,下滝,,,11630,28,669-3102,,135.094268,35.08791,0000-00-00,0000-00-00,0,1163003
1163004,1163004,谷川,,,11630,28,669-3125,,135.049666,35.082724,0000-00-00,0000-00-00,0,1163004
1163005,1163005,柏原,,,11630,28,669-3309,,135.077082,35.127206,0000-00-00,0000-00-00,0,1163005
1163006,1163006,石生,,,11630,28,669-3464,,135.063719,35.152706,0000-00-00,0000-00-00,0,1163006
1163007,1163007,黒井,,,11630,28,669-4141,,135.097302,35.168549,0000-00-00,0000-00-00,0,1163007
1163008,1163008,市島,,,11630,28,669-4324,,135.130198,35.207868,0000-00-00,0000-00-00,0,1163008
1163009,1163009,丹波竹田,,,11630,28,669-4302,,135.133908,35.24373,0000-00-00,0000-00-00,0,1163009
1163010,1161514,福知山,,,11630,26,620-0000,,135.118564,35.296143,0000-00-00,0000-00-00,0,1163010
1163101,1160905,相生,,,11631,28,678-0006,,134.47341,34.818052,0000-00-00,0000-00-00,0,1163101
1163102,1163102,西相生,,,11631,28,678-0062,,134.450563,34.801303,0000-00-00,0000-00-00,0,1163102
1163103,1163103,坂越,,,11631,28,678-0173,,134.417244,34.768679,0000-00-00,0000-00-00,0,1163103
1163104,1163104,播州赤穂,,,11631,28,678-0239,,134.392976,34.756601,0000-00-00,0000-00-00,0,1163104
1163105,1163105,天和,,,11631,28,678-0256,,134.351418,34.749097,0000-00-00,0000-00-00,0,1163105
1163106,1163106,備前福河,,,11631,28,678-0257,,134.331664,34.746681,0000-00-00,0000-00-00,0,1163106
1163107,1163107,寒河,,,11631,33,701-3202,,134.29778,34.746122,0000-00-00,0000-00-00,0,1163107
1163108,1163108,日生,,,11631,33,701-3202,,134.276485,34.735148,0000-00-00,0000-00-00,0,1163108
1163109,1163109,伊里,,,11631,33,705-0033,,134.224525,34.741424,0000-00-00,0000-00-00,0,1163109
1163110,1163110,備前片上,,,11631,33,705-0022,,134.197006,34.748295,0000-00-00,0000-00-00,0,1163110
1163111,1163111,西片上,,,11631,33,705-0021,,134.184177,34.745193,0000-00-00,0000-00-00,0,1163111
1163112,1163112,伊部,,,11631,33,705-0001,,134.160554,34.738798,0000-00-00,0000-00-00,0,1163112
1163113,1163113,香登,,,11631,33,705-0011,,134.119542,34.727737,0000-00-00,0000-00-00,0,1163113
1163114,1163114,長船,,,11631,33,701-4265,,134.098828,34.699909,0000-00-00,0000-00-00,0,1163114
1163115,1163115,邑久,,,11631,33,701-4246,,134.091027,34.668526,0000-00-00,0000-00-00,0,1163115
1163116,1163116,大富,,,11631,33,701-4234,,134.070762,34.661429,0000-00-00,0000-00-00,0,1163116
1163117,1163117,西大寺,,,11631,33,704-8113,,134.037037,34.661878,0000-00-00,0000-00-00,0,1163117
1163118,1163118,大多羅,,,11631,33,704-8172,,134.006354,34.665661,0000-00-00,0000-00-00,0,1163118
1163119,1160915,東岡山,,,11631,33,703-8217,,133.988103,34.685633,0000-00-00,0000-00-00,0,1163119
1163120,1160916,高島,,,11631,33,703-8243,,133.95774,34.683074,0000-00-00,0000-00-00,0,1163120
1163122,1160919,西川原,,,11631,33,703-8258,,133.936555,34.678,0000-00-00,0000-00-00,0,1163120
1163121,1160917,岡山,,,11631,33,700-0024,,133.918552,34.666572,0000-00-00,0000-00-00,0,1163121
1163201,1160816,加古川,,,11632,28,675-0065,,134.839447,34.767666,0000-00-00,0000-00-00,0,1163201
1163202,1163202,日岡,,,11632,28,675-0061,,134.857153,34.778643,0000-00-00,0000-00-00,0,1163202
1163203,1163203,神野,,,11632,28,675-0009,,134.878854,34.790922,0000-00-00,0000-00-00,0,1163203
1163204,1163204,厄神,,,11632,28,675-1213,,134.90682,34.794623,0000-00-00,0000-00-00,0,1163204
1163205,1163205,市場,,,11632,28,675-1345,,134.932494,34.819352,0000-00-00,0000-00-00,0,1163205
1163206,1163206,小野町,,,11632,28,675-1344,,134.918466,34.833601,0000-00-00,0000-00-00,0,1163206
1163207,1163207,粟生,,,11632,28,675-1358,,134.909509,34.856859,0000-00-00,0000-00-00,0,1163207
1163208,1163208,河合西,,,11632,28,675-1355,,134.919519,34.879221,0000-00-00,0000-00-00,0,1163208
1163209,1163209,青野ケ原,,,11632,28,675-1352,,134.927933,34.897297,0000-00-00,0000-00-00,0,1163209
1163210,1163210,社町,,,11632,28,679-0221,,134.934507,34.920336,0000-00-00,0000-00-00,0,1163210
1163211,1163211,滝野,,,11632,28,679-0211,,134.954919,34.941034,0000-00-00,0000-00-00,0,1163211
1163212,1163212,滝,,,11632,28,679-0211,,134.962374,34.948812,0000-00-00,0000-00-00,0,1163212
1163213,1163213,西脇市,,,11632,28,677-0054,,134.968795,34.971702,0000-00-00,0000-00-00,0,1163213
1163214,1163214,新西脇,,,11632,28,677-0053,,134.977563,34.977907,0000-00-00,0000-00-00,0,1163214
1163215,1163215,比延,,,11632,28,677-0033,,134.995733,34.988773,0000-00-00,0000-00-00,0,1163215
1163216,1163216,日本へそ公園,,,11632,28,677-0039,,134.997633,35.002069,0000-00-00,0000-00-00,0,1163216
1163217,1163217,黒田庄,,,11632,28,679-0313,,134.992522,35.022689,0000-00-00,0000-00-00,0,1163217
1163218,1163218,本黒田,,,11632,28,679-0302,,134.99591,35.052941,0000-00-00,0000-00-00,0,1163218
1163219,1163219,船町口,,,11632,28,679-0304,,135.009342,35.06291,0000-00-00,0000-00-00,0,1163219
1163220,1163220,久下村,,,11632,28,669-3131,,135.030557,35.075812,0000-00-00,0000-00-00,0,1163220
1163221,1163004,谷川,,,11632,28,669-3125,,135.049666,35.082724,0000-00-00,0000-00-00,0,1163221
1163301,1160821,姫路,,,11633,28,670-0927,,134.690769,34.827659,0000-00-00,0000-00-00,0,1163301
1163302,1163302,播磨高岡,,,11633,28,670-0061,,134.658674,34.841918,0000-00-00,0000-00-00,0,1163302
1163303,1163303,余部,,,11633,28,671-2222,,134.642783,34.856483,0000-00-00,0000-00-00,0,1163303
1163304,1163304,太市,,,11633,28,671-2232,,134.607087,34.863998,0000-00-00,0000-00-00,0,1163304
1163305,1163305,本竜野,,,11633,28,679-4126,,134.555611,34.861762,0000-00-00,0000-00-00,0,1163305
1163306,1163306,東觜崎,,,11633,28,679-4108,,134.557685,34.887629,0000-00-00,0000-00-00,0,1163306
1163307,1163307,播磨新宮,,,11633,28,679-4313,,134.545766,34.921442,0000-00-00,0000-00-00,0,1163307
1163308,1163308,千本,,,11633,28,679-4346,,134.494327,34.942508,0000-00-00,0000-00-00,0,1163308
1163309,1163309,西栗栖,,,11633,28,679-5154,,134.470646,34.952378,0000-00-00,0000-00-00,0,1163309
1163310,1163310,三日月,,,11633,28,679-5133,,134.435318,34.984846,0000-00-00,0000-00-00,0,1163310
1163311,1163311,播磨徳久,,,11633,28,679-5211,,134.385711,34.990473,0000-00-00,0000-00-00,0,1163311
1163312,1163312,佐用,,,11633,28,679-5300,,134.356538,35.003579,0000-00-00,0000-00-00,0,1163312
1163401,1163312,佐用,,,11634,28,679-5300,,134.356538,35.003579,0000-00-00,0000-00-00,0,1163401
1163402,1163402,上月,,,11634,28,679-5523,,134.32251,34.983425,0000-00-00,0000-00-00,0,1163402
1163403,1163403,美作土居,,,11634,33,709-4244,,134.25991,34.995078,0000-00-00,0000-00-00,0,1163403
1163404,1163404,美作江見,,,11634,33,709-4236,,134.219754,35.013403,0000-00-00,0000-00-00,0,1163404
1163405,1163405,楢原,,,11634,33,707-0022,,134.189362,35.01974,0000-00-00,0000-00-00,0,1163405
1163406,1163406,林野,,,11634,33,707-0025,,134.151411,35.013893,0000-00-00,0000-00-00,0,1163406
1163407,1163407,勝間田,,,11634,33,709-4316,,134.118971,35.035882,0000-00-00,0000-00-00,0,1163407
1163408,1163408,西勝間田,,,11634,33,709-4323,,134.089316,35.043553,0000-00-00,0000-00-00,0,1163408
1163409,1163409,美作大崎,,,11634,33,708-0857,,134.067298,35.045419,0000-00-00,0000-00-00,0,1163409
1163410,1163410,東津山,,,11634,33,708-0841,,134.031818,35.058676,0000-00-00,0000-00-00,0,1163410
1163411,1163411,津山,,,11634,33,708-0882,,134.003477,35.054511,0000-00-00,0000-00-00,0,1163411
1163412,1163412,院庄,,,11634,33,708-0013,,133.957617,35.059068,0000-00-00,0000-00-00,0,1163412
1163413,1163413,美作千代,,,11634,33,709-4611,,133.906201,35.058311,0000-00-00,0000-00-00,0,1163413
1163414,1163414,坪井,,,11634,33,709-4606,,133.877295,35.062041,0000-00-00,0000-00-00,0,1163414
1163415,1163415,美作追分,,,11634,33,719-3121,,133.820063,35.058876,0000-00-00,0000-00-00,0,1163415
1163416,1163416,美作落合,,,11634,33,719-3105,,133.759656,35.02318,0000-00-00,0000-00-00,0,1163416
1163417,1163417,古見,,,11634,33,719-3103,,133.760616,35.049213,0000-00-00,0000-00-00,0,1163417
1163418,1163418,久世,,,11634,33,719-3201,,133.745133,35.080976,0000-00-00,0000-00-00,0,1163418
1163419,1163419,中国勝山,,,11634,33,717-0013,,133.694735,35.080556,0000-00-00,0000-00-00,0,1163419
1163420,1163420,月田,,,11634,33,717-0024,,133.666839,35.048195,0000-00-00,0000-00-00,0,1163420
1163421,1163421,富原,,,11634,33,717-0741,,133.612494,35.054838,0000-00-00,0000-00-00,0,1163421
1163422,1163422,刑部,,,11634,33,719-3503,,133.565981,35.076283,0000-00-00,0000-00-00,0,1163422
1163423,1163423,丹治部,,,11634,33,719-3506,,133.553725,35.046392,0000-00-00,0000-00-00,0,1163423
1163424,1163424,岩山,,,11634,33,718-0001,,133.512674,35.02262,0000-00-00,0000-00-00,0,1163424
1163425,1163425,新見,,,11634,33,718-0017,,133.45674,34.987232,0000-00-00,0000-00-00,0,1163425
1163501,1160821,姫路,,,11635,28,670-0927,,134.690769,34.827659,0000-00-00,0000-00-00,0,1163501
1163502,1163502,京口,,,11635,28,670-0841,,134.70535,34.834672,0000-00-00,0000-00-00,0,1163502
1163503,1163503,野里,,,11635,28,670-0805,,134.711251,34.856142,0000-00-00,0000-00-00,0,1163503
1163504,1163504,砥堀,,,11635,28,670-0802,,134.724833,34.866427,0000-00-00,0000-00-00,0,1163504
1163505,1163505,仁豊野,,,11635,28,670-0801,,134.728315,34.885144,0000-00-00,0000-00-00,0,1163505
1163506,1163506,香呂,,,11635,28,679-2144,,134.735895,34.911389,0000-00-00,0000-00-00,0,1163506
1163507,1163507,溝口,,,11635,28,679-2161,,134.742347,34.927859,0000-00-00,0000-00-00,0,1163507
1163508,1163508,福崎,,,11635,28,679-2212,,134.750618,34.960637,0000-00-00,0000-00-00,0,1163508
1163509,1163509,甘地,,,11635,28,679-2323,,134.758525,34.98814,0000-00-00,0000-00-00,0,1163509
1163510,1163510,鶴居,,,11635,28,679-2334,,134.754716,35.023742,0000-00-00,0000-00-00,0,1163510
1163511,1163511,新野,,,11635,28,679-3114,,134.752482,35.050278,0000-00-00,0000-00-00,0,1163511
1163512,1163512,寺前,,,11635,28,679-3112,,134.743255,35.065462,0000-00-00,0000-00-00,0,1163512
1163513,1163513,長谷,,,11635,28,679-3102,,134.748103,35.117029,0000-00-00,0000-00-00,0,1163513
1163514,1163514,生野,,,11635,28,679-3301,,134.789259,35.163227,0000-00-00,0000-00-00,0,1163514
1163515,1163515,新井,,,11635,28,679-3431,,134.79508,35.236471,0000-00-00,0000-00-00,0,1163515
1163516,1163516,青倉,,,11635,28,679-3401,,134.811789,35.26719,0000-00-00,0000-00-00,0,1163516
1163517,1163517,竹田,,,11635,28,669-5252,,134.835422,35.298459,0000-00-00,0000-00-00,0,1163517
1163518,1161519,和田山,,,11635,28,669-5202,,134.85137,35.34141,0000-00-00,0000-00-00,0,1163518
1163601,1160708,王寺,,,11636,29,636-0003,,135.704005,34.597448,0000-00-00,0000-00-00,0,1163601
1163602,1163602,畠田,,,11636,29,636-0021,,135.703874,34.578427,0000-00-00,0000-00-00,0,1163602
1163603,1163603,志都美,,,11636,29,639-0265,,135.701997,34.561515,0000-00-00,0000-00-00,0,1163603
1163604,1163604,香芝,,,11636,29,639-0231,,135.705767,34.543137,0000-00-00,0000-00-00,0,1163604
1163605,1163605,ＪＲ五位堂,,,11636,29,639-0226,,135.718435,34.527667,0000-00-00,0000-00-00,0,1163605
1163606,1163606,高田,,,11636,29,635-0081,,135.745033,34.515916,0000-00-00,0000-00-00,0,1163606
1163607,1163607,大和新庄,,,11636,29,639-2113,,135.736001,34.488827,0000-00-00,0000-00-00,0,1163607
1163608,1163608,御所,,,11636,29,639-2200,,135.733819,34.465102,0000-00-00,0000-00-00,0,1163608
1163609,1163609,玉手,,,11636,29,639-2247,,135.748479,34.458467,0000-00-00,0000-00-00,0,1163609
1163610,1163610,掖上,,,11636,29,639-2244,,135.763127,34.452393,0000-00-00,0000-00-00,0,1163610
1163611,1163611,吉野口,,,11636,29,639-2254,,135.750343,34.420704,0000-00-00,0000-00-00,0,1163611
1163612,1163612,北宇智,,,11636,29,637-0014,,135.714722,34.381264,0000-00-00,0000-00-00,0,1163612
1163613,1163613,五条,,,11636,29,637-0005,,135.698679,34.355727,0000-00-00,0000-00-00,0,1163613
1163614,1163614,大和二見,,,11636,29,637-0071,,135.684516,34.346125,0000-00-00,0000-00-00,0,1163614
1163615,1163615,隅田,,,11636,30,648-0012,,135.655639,34.32811,0000-00-00,0000-00-00,0,1163615
1163616,1163616,下兵庫,,,11636,30,648-0016,,135.634741,34.322613,0000-00-00,0000-00-00,0,1163616
1163617,1163617,橋本,,,11636,30,648-0065,,135.614767,34.318158,0000-00-00,0000-00-00,0,1163617
1163618,1163618,紀伊山田,,,11636,30,648-0086,,135.584051,34.3131,0000-00-00,0000-00-00,0,1163618
1163619,1163619,高野口,,,11636,30,649-7205,,135.556957,34.307603,0000-00-00,0000-00-00,0,1163619
1163620,1163620,中飯降,,,11636,30,649-7112,,135.532019,34.304209,0000-00-00,0000-00-00,0,1163620
1163621,1163621,妙寺,,,11636,30,649-7122,,135.517382,34.298607,0000-00-00,0000-00-00,0,1163621
1163622,1163622,大谷,,,11636,30,649-7173,,135.493698,34.298548,0000-00-00,0000-00-00,0,1163622
1163623,1163623,笠田,,,11636,30,649-7161,,135.479947,34.292073,0000-00-00,0000-00-00,0,1163623
1163624,1163624,西笠田,,,11636,30,649-7166,,135.452551,34.280136,0000-00-00,0000-00-00,0,1163624
1163625,1163625,名手,,,11636,30,649-6631,,135.433498,34.272883,0000-00-00,0000-00-00,0,1163625
1163626,1163626,粉河,,,11636,30,649-6531,,135.404184,34.270717,0000-00-00,0000-00-00,0,1163626
1163627,1163627,紀伊長田,,,11636,30,649-6553,,135.391536,34.268242,0000-00-00,0000-00-00,0,1163627
1163628,1163628,打田,,,11636,30,649-6414,,135.364224,34.265178,0000-00-00,0000-00-00,0,1163628
1163629,1163629,下井阪,,,11636,30,649-6426,,135.340256,34.262003,0000-00-00,0000-00-00,0,1163629
1163630,1163630,岩出,,,11636,30,649-6223,,135.321272,34.254945,0000-00-00,0000-00-00,0,1163630
1163631,1163631,船戸,,,11636,30,649-6225,,135.311171,34.248301,0000-00-00,0000-00-00,0,1163631
1163632,1163632,紀伊小倉,,,11636,30,649-6264,,135.287346,34.246357,0000-00-00,0000-00-00,0,1163632
1163633,1163633,布施屋,,,11636,30,649-6321,,135.261579,34.244481,0000-00-00,0000-00-00,0,1163633
1163634,1163634,千旦,,,11636,30,641-0035,,135.245677,34.24167,0000-00-00,0000-00-00,0,1163634
1163635,1163635,田井ノ瀬,,,11636,30,640-8301,,135.229492,34.242153,0000-00-00,0000-00-00,0,1163635
1163636,1162635,和歌山,,,11636,30,640-8331,,135.191454,34.232436,0000-00-00,0000-00-00,0,1163636
1163701,1160704,奈良,,,11637,29,630-8122,,135.818935,34.680482,0000-00-00,0000-00-00,0,1163701
1163702,1163702,京終,,,11637,29,630-8141,,135.828446,34.670031,0000-00-00,0000-00-00,0,1163702
1163703,1163703,帯解,,,11637,29,630-8444,,135.82621,34.643156,0000-00-00,0000-00-00,0,1163703
1163704,1163704,櫟本,,,11637,29,632-0004,,135.826329,34.621058,0000-00-00,0000-00-00,0,1163704
1163705,1163705,天理,,,11637,29,632-0016,,135.830283,34.60113,0000-00-00,0000-00-00,0,1163705
1163706,1163706,長柄,,,11637,29,632-0044,,135.835021,34.574252,0000-00-00,0000-00-00,0,1163706
1163707,1163707,柳本,,,11637,29,632-0052,,135.838715,34.55926,0000-00-00,0000-00-00,0,1163707
1163708,1163708,巻向,,,11637,29,633-0083,,135.840943,34.545147,0000-00-00,0000-00-00,0,1163708
1163709,1163709,三輪,,,11637,29,633-0001,,135.848435,34.527138,0000-00-00,0000-00-00,0,1163709
1163710,1163710,桜井,,,11637,29,633-0091,,135.846527,34.513143,0000-00-00,0000-00-00,0,1163710
1163711,1163711,香久山,,,11637,29,634-0011,,135.825092,34.510704,0000-00-00,0000-00-00,0,1163711
1163712,1163712,畝傍,,,11637,29,634-0078,,135.794154,34.508209,0000-00-00,0000-00-00,0,1163712
1163713,1163713,金橋,,,11637,29,634-0837,,135.765401,34.509639,0000-00-00,0000-00-00,0,1163713
1163714,1163606,高田,,,11637,29,635-0081,,135.745033,34.515916,0000-00-00,0000-00-00,0,1163714
1163901,1151041,新宮,,,11639,30,647-0081,,135.994099,33.725119,0000-00-00,0000-00-00,0,1163901
1163902,1163902,三輪崎,,,11639,30,647-0061,,135.984906,33.689554,0000-00-00,0000-00-00,0,1163902
1163903,1163903,紀伊佐野,,,11639,30,647-0071,,135.970447,33.679891,0000-00-00,0000-00-00,0,1163903
1163904,1163904,宇久井,,,11639,30,649-5312,,135.972302,33.662751,0000-00-00,0000-00-00,0,1163904
1163905,1163905,那智,,,11639,30,649-5314,,135.936508,33.643917,0000-00-00,0000-00-00,0,1163905
1163906,1163906,紀伊天満,,,11639,30,649-5331,,135.93457,33.636706,0000-00-00,0000-00-00,0,1163906
1163907,1163907,紀伊勝浦,,,11639,30,649-5334,,135.941811,33.628133,0000-00-00,0000-00-00,0,1163907
1163908,1163908,湯川,,,11639,30,649-5338,,135.92508,33.609568,0000-00-00,0000-00-00,0,1163908
1163909,1163909,太地,,,11639,30,649-5172,,135.927536,33.591348,0000-00-00,0000-00-00,0,1163909
1163910,1163910,下里,,,11639,30,649-5142,,135.9221,33.582115,0000-00-00,0000-00-00,0,1163910
1163911,1163911,紀伊浦神,,,11639,30,649-5145,,135.893979,33.560473,0000-00-00,0000-00-00,0,1163911
1163912,1163912,紀伊田原,,,11639,30,649-4112,,135.868132,33.536504,0000-00-00,0000-00-00,0,1163912
1163913,1163913,古座,,,11639,30,649-4122,,135.820882,33.518449,0000-00-00,0000-00-00,0,1163913
1163914,1163914,紀伊姫,,,11639,30,649-4125,,135.796272,33.497321,0000-00-00,0000-00-00,0,1163914
1163915,1163915,串本,,,11639,30,649-3503,,135.781546,33.47547,0000-00-00,0000-00-00,0,1163915
1163916,1163916,紀伊有田,,,11639,30,649-3514,,135.736277,33.490896,0000-00-00,0000-00-00,0,1163916
1163917,1163917,田並,,,11639,30,649-3515,,135.719107,33.488059,0000-00-00,0000-00-00,0,1163917
1163918,1163918,田子,,,11639,30,649-3523,,135.677603,33.490281,0000-00-00,0000-00-00,0,1163918
1163919,1163919,和深,,,11639,30,649-3523,,135.654969,33.501171,0000-00-00,0000-00-00,0,1163919
1163920,1163920,江住,,,11639,30,649-3142,,135.603286,33.509539,0000-00-00,0000-00-00,0,1163920
1163921,1163921,見老津,,,11639,30,649-3141,,135.575611,33.515577,0000-00-00,0000-00-00,0,1163921
1163922,1163922,周参見,,,11639,30,649-2621,,135.495784,33.546837,0000-00-00,0000-00-00,0,1163922
1163923,1163923,紀伊日置,,,11639,30,649-2522,,135.458122,33.58491,0000-00-00,0000-00-00,0,1163923
1163924,1163924,椿,,,11639,30,649-2326,,135.403877,33.609879,0000-00-00,0000-00-00,0,1163924
1163925,1163925,紀伊富田,,,11639,30,649-2332,,135.393261,33.652709,0000-00-00,0000-00-00,0,1163925
1163926,1163926,白浜,,,11639,30,649-2201,,135.3874,33.676259,0000-00-00,0000-00-00,0,1163926
1163927,1163927,朝来,,,11639,30,649-2105,,135.417581,33.696774,0000-00-00,0000-00-00,0,1163927
1163928,1163928,紀伊新庄,,,11639,30,646-0011,,135.402355,33.720993,0000-00-00,0000-00-00,0,1163928
1163929,1163929,紀伊田辺,,,11639,30,646-0031,,135.383581,33.733619,0000-00-00,0000-00-00,0,1163929
1163930,1163930,芳養,,,11639,30,646-0056,,135.355334,33.747323,0000-00-00,0000-00-00,0,1163930
1163931,1163931,南部,,,11639,30,645-0002,,135.324223,33.767597,0000-00-00,0000-00-00,0,1163931
1163932,1163932,岩代,,,11639,30,645-0014,,135.27948,33.780372,0000-00-00,0000-00-00,0,1163932
1163933,1163933,切目,,,11639,30,649-1527,,135.241072,33.796798,0000-00-00,0000-00-00,0,1163933
1163934,1163934,印南,,,11639,30,649-1534,,135.219856,33.818592,0000-00-00,0000-00-00,0,1163934
1163935,1163935,稲原,,,11639,30,649-1532,,135.229774,33.852823,0000-00-00,0000-00-00,0,1163935
1163936,1163936,和佐,,,11639,30,649-1443,,135.206709,33.896954,0000-00-00,0000-00-00,0,1163936
1163937,1163937,道成寺,,,11639,30,649-1341,,135.175811,33.911118,0000-00-00,0000-00-00,0,1163937
1163938,1163938,御坊,,,11639,30,644-0012,,135.158773,33.907842,0000-00-00,0000-00-00,0,1163938
1163939,1163939,紀伊内原,,,11639,30,649-1202,,135.145177,33.92578,0000-00-00,0000-00-00,0,1163939
1163940,1163940,紀伊由良,,,11639,30,649-1111,,135.128303,33.969028,0000-00-00,0000-00-00,0,1163940
1163941,1163941,広川ビーチ,,,11639,30,643-0072,,135.163994,34.012804,0000-00-00,0000-00-00,0,1163941
1163942,1163942,湯浅,,,11639,30,643-0004,,135.179992,34.03226,0000-00-00,0000-00-00,0,1163942
1163943,1163943,藤並,,,11639,30,643-0033,,135.197043,34.057807,0000-00-00,0000-00-00,0,1163943
1163944,1163944,紀伊宮原,,,11639,30,649-0435,,135.169939,34.077928,0000-00-00,0000-00-00,0,1163944
1163945,1163945,箕島,,,11639,30,649-0304,,135.124074,34.086106,0000-00-00,0000-00-00,0,1163945
1163946,1163946,初島,,,11639,30,649-0306,,135.115525,34.100082,0000-00-00,0000-00-00,0,1163946
1163947,1163947,下津,,,11639,30,649-0101,,135.145524,34.108854,0000-00-00,0000-00-00,0,1163947
1163948,1163948,加茂郷,,,11639,30,649-0122,,135.159963,34.125794,0000-00-00,0000-00-00,0,1163948
1163949,1163949,冷水浦,,,11639,30,642-0035,,135.193361,34.141864,0000-00-00,0000-00-00,0,1163949
